track_id,spotify_id,genre,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,spectral_rolloff_mean,spectral_rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,percussive_mean,percussive_var,tempo,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_var,mfccs_2_var,mfccs_3_var,mfccs_4_var,mfccs_5_var,mfccs_6_var,mfccs_7_var,mfccs_8_var,mfccs_9_var,mfccs_10_var,mfccs_11_var,mfccs_12_var,mfccs_13_var,mfccs_14_var,mfccs_15_var,mfccs_16_var,mfccs_17_var,mfccs_18_var,mfccs_19_var,mfccs_20_var
TRIMGYM128E07848C0,1IRfeUDgSnS7NUmPJ0pRHz,Pop,0.35398203,0.08702838,0.2133703,0.003674815,2443.257575604826,482383.86093067663,2442.8258531839456,74694.64897831518,5209.658974095395,1172641.0128700437,0.11284436677631579,0.0034523557475021715,-1.4631754e-05,0.036660187,-5.611392e-05,0.005189713,71.77734375,-61.824013,84.18812,8.771445,49.388386,-6.944855,22.582212,-9.322491,8.229092,-2.5024486,9.268787,-7.048003,4.0520134,-3.4253128,0.17914265,-0.2901313,4.4569707,-10.926099,1.1383287,-0.085603766,-5.6821313,1750.3954,653.47217,190.86893,159.86214,208.9117,103.00783,111.10334,74.82303,113.4887,93.425545,88.21116,114.28389,93.687614,83.65296,105.94634,59.903126,73.45276,64.30176,58.57742,77.083405
TRIMHHO128F4232AB3,0aEoUChzVgpIUIHn8BpHzO,Pop,0.4690317,0.088421725,0.2885545,0.016745439,2414.5832643342956,1164964.8635347,2695.2305514304976,183624.9711305466,5339.424856085527,3789581.9813491893,0.08343735314849623,0.007362365857439776,-6.0240403e-05,0.06127171,-0.00080313545,0.014016,103.359375,-66.316696,78.81651,12.540324,25.568293,16.01094,10.203691,1.346808,12.248108,3.3960369,10.412788,3.8664277,3.5283337,3.511876,2.9017646,-0.21582314,4.7694135,-4.048573,4.677018,-0.028336173,1.2469242,3647.4397,1247.1501,674.76843,351.43298,223.90022,197.13391,169.78378,111.776054,129.28888,87.68364,91.4428,71.14157,49.32935,47.55798,64.17341,73.79952,69.25008,70.2998,55.991966,60.332317
TRISFMO128F427F301,0fzCDvq0smVd9tI6eh55Jj,Pop,0.3379617,0.08347451,0.24628474,0.0029797207,2430.5652309580246,292234.2833788254,2604.2169275969736,85241.38870575167,5257.0967824835525,1228233.5601387923,0.09961671757518797,0.0012819210746679306,4.0910386e-06,0.04289198,-3.88548e-05,0.00790008,172.265625,-22.391598,84.705536,4.0964913,31.932661,2.5319712,6.405163,2.213779,3.119813,-1.3147204,4.241594,0.24304776,5.8818717,-3.0663488,3.049092,-2.4234211,0.8497597,-1.9903473,-0.16064788,-7.4296575,-0.53231883,999.01996,302.85886,194.68141,95.78375,68.375046,122.344215,53.395172,63.828285,49.87949,75.917,45.90572,54.59439,47.36236,55.527027,46.046543,41.286633,41.91412,35.1828,50.542133,50.061916
TRIWNVJ12903CC7072,5zRjeZL6xjT6f7c8dkHqrB,Pop,0.22379377,0.08601427,0.104061626,0.004898703,686.6117340862196,52247.18888464602,1162.755535631851,193252.58053001162,913.1373355263158,500037.79511042254,0.0341796875,0.00017820444322170172,-6.833795e-07,0.014111292,-1.6018024e-05,0.0007181973,198.76802884615384,-335.69196,164.51094,45.590706,21.539034,14.204895,-1.5917224,-7.312608,-8.716674,-4.9083095,-1.2433798,-0.12080369,-0.91254926,-3.6411526,-2.0548368,-0.6230387,-6.3578453,-10.257868,-7.5831485,-5.896549,-6.6731772,2824.2598,1405.9619,233.32089,265.2832,138.29456,81.91888,54.76407,54.68352,79.71938,91.67749,81.125755,93.07368,172.97972,182.75337,150.42583,150.75323,176.53668,193.37607,171.9231,108.1954
TRJEOUO128F426A2FF,09dCrBOuGL3kMPWsr50OIQ,Pop,0.38995108,0.094305255,0.30053446,0.002788893,2330.9424857894496,338663.64005987294,2636.1355508795473,113377.98463466708,5384.029348273027,1626862.8617501985,0.07335966870300752,0.001095463997890859,-7.6925573e-07,0.06646167,0.00022998294,0.0149269365,83.35433467741936,-29.873198,82.32115,8.1439085,29.631079,7.235306,16.969038,2.073342,11.182984,1.1596179,9.816124,1.0557615,3.561092,3.5527802,3.7781644,3.1291275,3.7699888,-7.554208,4.627887,-5.6984606,1.3982613,2143.0671,381.7819,241.37923,151.51042,101.40932,71.00827,47.795414,42.847645,59.872894,67.776505,61.821297,59.622032,55.928528,57.501102,55.903393,62.06203,83.45628,37.40691,66.98509,69.77914
TRJJCJQ12903CD2DD3,0aPZbnkMoWJaJ5CNVLCj8S,Pop,0.4151277,0.08582965,0.2711008,0.0062417327,2621.6248726711715,438536.5898837018,2693.5402814565573,92005.7345261887,5691.727487664473,1614503.9032800046,0.12160038768796992,0.0028198765848455125,1.8522785e-05,0.041844457,-0.0001706328,0.015686607,69.83741554054055,-7.576777,76.59694,1.9655722,32.296055,12.681353,5.7099905,3.1991382,8.526983,-0.2103529,7.484296,-1.75496,4.224701,-0.6571661,4.7307744,1.2332237,5.8128366,1.1948756,5.4566116,-0.19464065,4.789657,2232.611,484.68414,188.01706,160.04074,91.01847,158.8273,93.00911,64.8962,65.3993,62.393993,53.980938,49.27437,46.125008,66.64748,87.34351,48.399025,49.57841,52.05617,61.797638,36.907696
TRJYYAS128F92EF6FF,1VsVeuJ5f2VJDXqVGalk0o,Pop,0.4294301,0.09053185,0.26707482,0.00814987,2878.2561471329354,521567.2283476749,2782.1402670247408,115269.18166702313,6133.481959292763,2088825.3083552679,0.126953125,0.0036036304961469838,-1.631424e-05,0.04319968,8.5475745e-05,0.018091714,112.34714673913044,-8.82669,68.72824,-5.1062217,17.058908,4.2437344,4.430785,4.1208863,6.3531036,2.5678864,6.4823256,1.5676877,3.6301816,0.77024245,4.9426146,-1.6319299,2.6606035,-0.38436556,4.2309055,2.8180885,6.170801,3138.97,681.3806,405.1311,234.83092,213.38695,152.18921,112.754395,133.34923,103.17294,79.29206,69.15531,65.33042,43.438942,53.218006,51.301155,62.01403,48.82474,51.78276,86.75956,84.51949
TRKFDQP128F931CFA8,0VI53TPAHyexegnUIyWAje,Pop,0.29897523,0.08716012,0.3108793,0.002767417,1426.2634796945258,291672.4476510636,2046.6835897047006,169697.9015807034,3242.8518194901317,2278196.120235728,0.04320738369360902,0.0005757382634577119,1.29216605e-05,0.06922298,0.00013274982,0.009846016,172.265625,-75.85961,127.122826,12.938935,43.926888,2.9167113,21.939362,-8.418193,6.7177954,0.6927876,-7.230274,-3.4862509,-6.371714,-6.0620637,-3.3021352,-6.3293138,-2.3110318,-3.5186045,-3.3873901,-3.3116186,6.6750546,2396.6843,441.5158,254.34845,208.01741,136.60927,127.066696,62.63083,46.91641,48.5825,51.655872,45.723812,40.627594,36.137966,28.524132,24.429514,35.538498,32.85606,40.107487,32.105637,35.469196
TRKQNZA128E0782CD6,2tc8lLj7UA4NuqbFak3STp,Pop,0.36860967,0.093996696,0.18507622,0.0019214238,2834.2881985270014,558588.0946507571,2661.729314825551,123999.74623107193,6003.797029194079,1894928.9815907993,0.13311721687030076,0.003122034293381826,-1.2449737e-05,0.018518081,4.550663e-05,0.009327608,135.99917763157896,-29.554205,74.16478,-7.278124,15.330767,-3.539788,9.418364,-4.4541054,12.959733,-4.876993,3.563767,-6.3099594,6.9972897,-1.2794459,3.4800847,-5.6475153,-1.5328858,-8.030848,1.0546895,-4.062505,4.7041554,1469.5565,807.38885,183.87982,144.5363,124.12994,91.64741,152.17226,155.85077,72.87237,81.43571,54.186142,101.66768,73.18747,94.06714,56.689697,61.1179,65.25103,34.79305,63.53843,108.9006
TRKXVHR128F428B826,1cGgBKXBe746EGSBE0IWDi,Pop,0.35178095,0.08599216,0.20053118,0.0069921664,1819.0878961674246,1289665.1122567072,2128.2838431131736,476430.80035727145,3805.0627055921054,4782655.677745878,0.08043791118421052,0.008795544239764258,0.0010598454,0.01592253,0.002235658,0.01754568,143.5546875,-100.75889,126.95217,5.0838833,31.736856,12.294708,-6.7223535,-3.8873873,0.8681313,-17.346714,-1.360175,-0.79659414,-11.2438965,-6.63023,5.3209825,-4.9078913,-3.2540042,-1.4046259,-7.5595846,-3.1051333,-3.294682,3136.0718,1455.0836,642.14343,227.24536,233.02196,118.66616,101.55054,122.07531,180.45424,80.232216,95.81814,81.88067,62.01013,87.17491,70.4453,34.678307,60.050392,74.57239,59.960533,65.860664
TRLCBLO128F92F3150,0w1Ny5Qe6gixGZ49mwoMGN,Pop,0.30707484,0.09874048,0.08962902,0.0012807765,1903.8318637400068,1151124.6650293518,2368.6928938834585,413355.2655388605,4016.3471422697367,5782330.303337436,0.07184709821428571,0.003392478193043382,-1.9317022e-05,0.004847682,-0.00025014396,0.0020044476,112.34714673913044,-195.12079,112.319855,21.70947,23.10052,7.549768,14.466608,0.88100934,-1.8921282,2.7183802,3.888016,-4.089414,0.2965056,0.49511048,-3.6723366,-1.3267624,-2.472367,-3.2034888,3.6049585,-0.49972862,2.2341928,3418.29,1350.5562,507.47104,242.56189,171.83447,157.8612,84.90132,137.67288,93.35361,73.65482,63.763435,60.847225,62.55523,72.691,43.41189,97.04159,121.355705,121.22129,130.40405,162.70982
TRLMFCZ128F932291D,0JnAnjlf1M7nIXBe0CBSeq,Pop,0.47107476,0.0849392,0.19199696,0.006439656,2440.5635335597617,671432.9268899645,2559.318012118039,143769.3563355499,5250.863486842105,2666003.374313714,0.10335041705827068,0.0035205026756302583,1.14593995e-05,0.0133479405,-6.6347755e-05,0.015701635,112.34714673913044,-66.05585,80.44393,3.5563514,30.891327,8.172595,14.264804,1.6583601,12.34605,1.6822076,8.831801,3.330795,2.6532266,-2.5957317,3.6528707,-2.8031547,-1.2589356,-3.960558,1.8720186,-1.9580615,1.6634446,5790.506,998.92883,581.80273,405.15976,321.30417,193.1882,144.00417,110.352,77.18786,83.76616,91.00897,69.59793,80.47856,74.403244,53.771023,49.777393,55.182873,47.724213,39.172474,53.20875
TRLMZUV128F4270492,79E9zkXZuan9ihgNCUb1Dh,Pop,0.45064077,0.07191404,0.24550003,0.0017978258,3001.963301090779,146854.22112772716,2436.32262725173,44190.11555685465,5646.5563322368425,608260.2888329207,0.17946355145676693,0.0013433704206932597,-0.006083441,0.033856243,-0.00857338,0.0088881925,172.265625,10.990367,53.727047,-18.924335,46.397354,-6.6819105,8.911256,6.156815,17.557655,0.077738665,10.919848,3.5713959,11.720099,-0.23372449,-1.0059803,-7.6862984,-3.2005372,-7.7022495,0.52176404,0.17344296,-3.064297,536.93976,158.78528,221.30263,69.22971,54.366383,75.50077,56.611305,53.239933,47.65836,28.620504,36.521393,39.025677,47.053448,47.712635,49.071594,35.056496,31.8072,30.102175,47.795994,52.368996
TRLTWGW128EF3554ED,0bFdKUYc7s01sGKlfW22Bc,Pop,0.48641264,0.08562077,0.22909069,0.015854143,2499.036433098761,1718285.3655732921,2556.595361793192,543347.2768483764,5329.063013980263,7053519.779714522,0.08903606672932331,0.003953370994599356,-2.5356424e-06,0.02855747,0.00023149852,0.016832864,83.35433467741936,-74.60793,95.98072,11.01836,22.688223,11.441065,8.504752,2.955612,9.2583275,-0.42216906,8.552826,0.44317138,4.6935005,-1.4050461,2.780407,-3.5183094,-1.9777598,-1.8650125,-1.2939515,-1.5963986,5.7996354,6475.9575,2471.21,385.6313,242.56306,123.33319,126.50745,78.88291,63.14362,49.780922,80.15608,47.568043,54.879883,37.40613,34.053463,42.065598,43.226364,48.632534,55.830906,49.617928,41.00908
TRMKUOZ128F14AF417,5xDmLdu9ZULvX1O9pv2a6p,Pop,0.3594851,0.09182577,0.1830079,0.0033182346,1787.4010994089588,237851.75252611458,2241.450963892621,79004.1364843712,3990.280633223684,1062202.3157003513,0.06550678453947369,0.0015025563423087297,-5.705463e-06,0.02126472,-4.552515e-06,0.006306506,129.19921875,-113.49189,98.101074,12.0381775,53.77357,8.969501,14.397306,1.4365356,8.126039,-11.42107,3.2480226,-3.2235634,4.6050572,-2.1707332,3.6530786,-1.1286635,4.5858946,-4.909753,3.3548238,-4.4476137,-0.28835687,1499.6656,436.20618,243.89876,259.82562,98.44192,112.47806,122.24654,126.48993,167.78732,103.12705,83.800896,92.93164,94.2695,84.412964,60.92255,57.92711,60.993298,95.1637,125.53803,103.764626
TRMMUBQ128F42B81FD,0GHQhjDZUXiTM2Gl5G59zL,Pop,0.35825396,0.079630926,0.29998258,0.0015481245,3181.826615575013,333891.4731726395,2773.2604604327958,54379.476211476365,6384.432822779605,833466.1692826702,0.17287726151315788,0.003122882971331495,-1.0408847e-05,0.04638506,-0.00023448354,0.019048372,161.4990234375,35.03338,57.457684,1.8403455,34.065575,2.2215636,8.098554,-1.8306717,6.2546177,2.448474,2.542874,-3.8433633,2.1562703,-4.0991387,0.4347909,-4.4776607,5.4390326,0.14064243,3.0507421,-1.9667921,-0.27604732,507.60257,254.58365,192.68481,149.55794,70.55902,88.22374,55.14927,60.930466,60.026188,34.675457,48.730934,48.452076,33.92714,32.169376,37.576458,61.307373,56.913742,46.588806,53.802383,59.073647
TRMUBGG128F4239713,036ja1b2xtvqsLW8QxV9kT,Pop,0.3637251,0.08007872,0.2706457,0.0016775947,2280.41640816292,465060.79539045546,2506.567146396927,160231.9512750188,4909.084601151316,2461050.146121398,0.10003524436090226,0.0017740579961254528,-1.7639088e-05,0.046322152,-0.00016105265,0.0105762975,143.5546875,-6.3658032,96.78955,-3.3775988,16.849838,9.770254,15.142888,2.3415742,8.186738,-1.4316999,7.3532486,-3.6022048,2.7104084,-3.08812,-1.4914062,-2.4161358,0.486393,-7.8854227,-1.0497587,-2.8714273,1.7846148,1515.7322,566.8102,294.39737,161.93245,88.34466,70.81542,94.56039,58.011765,57.621815,50.11344,34.009804,37.60124,37.571762,36.31631,44.70982,42.723503,41.998825,48.7789,40.291676,56.69128
TRNANSV128EF345F9F,02h2q2TZ8i1AJz8cfnZiQO,Pop,0.3389559,0.084918715,0.19478345,0.0022107256,1250.4159557874616,159311.6886186039,1486.756328490017,86916.68498868645,2338.5382401315787,580712.0017232657,0.06366012687969924,0.0012707839388731168,-3.3291315e-06,0.031820748,-0.00011834267,0.0024539204,129.19921875,-122.96743,157.17148,-31.582989,37.20823,6.733193,3.7143738,-2.30559,3.55087,-0.5091405,-5.993311,2.4811094,-0.99931026,-0.24928433,1.242324,-0.73553455,4.1138363,-2.8878994,-0.9390511,-3.6045563,-3.2909524,3715.2231,552.158,745.6675,169.2367,129.71164,46.290707,150.28458,50.039204,46.89923,68.40804,52.805443,28.038355,60.317677,41.217823,41.609188,52.461994,61.18122,90.49368,77.48504,30.755491
TRNGCNY128F92DFC78,0L2pSqnzpI8PaZwVzV8edX,Pop,0.4019478,0.104399525,0.2382854,0.01102753,1809.3467338231867,1318271.2322064007,2227.247239315442,346939.1385108249,3603.7353515625,5120326.206056695,0.07161213580827068,0.004983876476495948,-0.00026284117,0.038073737,-0.00022866519,0.0172899,103.359375,-146.36528,103.03437,19.118069,37.718494,14.233167,1.5428102,14.308979,5.0281973,0.4714362,6.879596,-8.236718,2.0644557,-4.3968477,-1.2056537,-3.503568,-0.14722458,0.19218464,4.051532,-1.4372894,8.019468,7634.239,1462.9502,1171.1764,699.92,219.74387,450.03384,286.6315,190.74812,183.23224,274.7206,121.42868,128.62616,140.38988,124.24069,153.28093,118.50079,130.52972,137.17229,143.78922,183.99695
TRNLNUD128F42607D0,1HCFKvynKznlV7aI8IayDP,Pop,0.43613625,0.079574965,0.27935976,0.0041187597,2627.734196187139,1023928.5024718075,2524.1286466527986,131298.4942311249,5235.968338815789,2504255.084291389,0.13035640859962405,0.007775087786257263,-9.561245e-06,0.04021161,5.3424203e-05,0.018359417,123.046875,1.2298061,81.953476,-11.368845,21.045181,4.531162,5.94557,7.5326266,9.209832,4.9461136,9.90545,-2.339581,5.197241,0.18816164,2.4472399,-1.6243635,2.765536,0.19032198,3.5294893,-2.564359,2.1617901,1252.0073,925.03546,473.81323,190.68332,117.80447,114.968414,81.67866,67.652626,70.295746,65.516815,69.7228,48.204197,55.7964,52.051716,63.025097,66.37212,63.340828,73.47791,91.03857,49.61802
TRNRPJH128EF3439E0,0JCc1X6fEMOmmDaSS63O7s,Pop,0.26004773,0.07936253,0.29452693,0.0024691676,1741.5672290285988,298542.2338106418,2163.963053468245,144843.27803337434,3529.664370888158,1743403.1073967838,0.07247121710526316,0.001120406740684494,1.944236e-06,0.06782719,0.00015266142,0.006902478,83.35433467741936,-25.171005,123.51316,-3.393023,15.781393,0.6857828,3.6917155,-7.8620586,1.8498558,0.6588768,3.3115811,-0.63143045,-1.7831328,-7.959325,0.140068,-8.430505,0.2837541,-4.272414,2.489141,-4.993983,1.7110355,737.0039,388.89896,140.27324,65.467636,57.85742,65.69685,43.585564,42.429,36.22818,34.7841,40.2822,32.734325,33.636806,39.334682,40.422382,31.772432,43.98535,49.740196,35.53107,44.204506
TROBROL128F427176C,1oPoKzglqtFKalfu5URlej,Pop,0.309072,0.09191547,0.17692944,0.0036055907,1170.3141335836594,620966.1781674031,1614.3441447171967,402383.92835074285,2251.272101151316,2900490.4332220387,0.04349741541353384,0.0012364675948952622,-0.0004219204,0.027197046,-0.00097521214,0.0025334517,151.99908088235293,-181.91954,153.4044,14.053385,25.425053,3.7772987,5.261827,-0.59428644,-1.0354359,-8.221705,-8.290722,-12.070398,-4.9710174,-8.88278,-2.3051705,-17.23533,-13.618001,-16.821495,-11.47918,-6.319617,-3.4284513,4740.178,2135.8984,592.85925,516.5561,166.31894,131.69124,119.060326,77.2978,64.52801,46.41156,44.4401,41.755352,49.851578,57.126446,67.71684,59.198997,38.875763,34.27802,40.298637,67.637794
TROJAFA128F42B9B22,0dcTOdrYvOyOoFX9wtBS4S,Pop,0.4152311,0.08477526,0.2974503,0.008404566,2430.761096833035,686950.8272109245,2673.6373222042075,230541.75149722514,5488.214432565789,3299867.455949413,0.08799342105263158,0.00236164914981433,-0.00317356,0.051645365,0.0007476701,0.021871543,129.19921875,-28.820778,83.752335,12.674896,21.583761,-1.1952326,11.905554,2.3829641,7.2184567,2.67102,10.234998,3.072837,6.3583827,-1.3400257,1.5188429,0.97676915,1.7716948,-2.6643374,3.4569225,1.5282073,6.522981,2753.073,882.613,272.04236,236.43039,139.03325,108.82541,92.27201,74.88429,47.389423,85.90331,58.028454,47.001015,40.19809,43.849968,52.702633,36.654987,46.6988,38.788292,60.090946,65.17308
TROLCCZ128F932EC00,4jG5Cfg9Hn5ReXTHaGEW38,Pop,0.34427443,0.082868196,0.22150686,0.00165623,2102.284299542042,551375.3089506648,2400.9851041184847,132783.21283806584,4437.216025904605,2222615.591551788,0.08896998355263158,0.003071620240719081,-5.573937e-06,0.031552687,5.9112535e-05,0.007430275,112.34714673913044,-42.580276,100.93918,3.1404777,30.589777,8.217014,7.689832,-2.8466344,0.43192315,-5.1438546,0.73921925,-6.0672016,0.34060705,-5.2238593,-3.1998959,-0.6901338,3.2865105,-1.6715989,0.79275113,-3.8744824,-3.6602197,1888.056,644.2397,299.9007,111.20436,144.81247,76.908646,90.19799,40.284378,42.419037,32.55107,51.69526,56.697243,39.1264,37.47861,33.641373,35.755093,55.45688,35.629383,37.96693,54.71798
TRONJKE128F4263BB4,0anmeZi9dLi00ZI4iBikOK,Pop,0.4118403,0.07769238,0.18350421,0.005267207,2966.9445716189475,500319.6894858989,2731.671846283013,66583.86137907558,6187.314967105263,1224941.0839027972,0.14722230380639098,0.004747672606379837,2.1422145e-06,0.022485128,9.630273e-05,0.005334801,117.45383522727273,-46.564793,57.783154,4.0877557,34.491283,2.6914983,16.866926,6.9814663,12.160134,2.2899487,8.459524,0.71542954,6.0734653,-0.01791379,1.9191743,-2.2336655,0.09098982,-0.4477296,1.1283253,-3.1643672,-2.976004,4814.862,651.35236,154.10068,88.23733,71.39229,67.60812,49.27444,24.66823,44.59699,44.511604,43.322716,64.23362,58.764698,49.665127,43.996532,62.090454,56.391838,50.553837,72.72801,74.64376
TROOOIK128F146A4A0,052itqSo15JRkOhyqMdVl8,Pop,0.39378953,0.08454985,0.2670855,0.0031981997,3252.6108650233846,630009.4116663177,2961.5335621706768,99755.05905438366,6908.758223684211,1485090.744109035,0.15841605968045114,0.005374153228212868,9.814918e-06,0.045588244,-1.7520162e-05,0.012783228,112.34714673913044,0.08347269,61.49079,11.429184,18.141579,7.2152777,11.62373,-3.652576,5.831627,-4.4582787,8.502495,-0.3133141,9.373456,-2.0382452,11.668241,0.25283983,2.0988433,5.785979,5.4890037,3.6704955,3.9295475,1289.6506,433.81595,426.66864,156.66959,103.8625,96.98076,62.304054,81.1472,63.837097,97.618935,55.45288,57.95553,74.001335,52.809288,74.49707,80.23649,57.012547,49.219246,65.13801,83.093895
TROXCBC128F14529AE,08nUA3ssdlbAia2f8vHatC,Pop,0.38989154,0.08342384,0.115944766,0.0012666761,2594.5369936753114,437087.3317416668,2548.2019630287787,123500.7018313136,5439.481393914473,1752642.0962975626,0.12739735079887218,0.0023213847549216782,-1.460527e-06,0.0068907,-2.6455342e-05,0.003655654,129.19921875,-85.211235,80.278786,-5.7205205,32.830196,5.614958,8.548626,-4.0700097,2.18306,-7.009301,0.27250195,-4.1027493,2.7630863,-2.2485683,-4.2618318,-4.3001604,1.5173707,-4.2132688,2.1084778,-3.6235023,-1.9797653,2983.0986,619.84973,162.23566,131.4889,126.391594,102.38967,74.466545,68.56654,75.80347,61.369602,60.98755,70.700554,49.811474,57.201157,59.51751,40.025524,46.42784,38.068653,36.060608,44.53855
TRPGBZV128F92F419D,0430F6pa9ricA4wUXWOsNn,Pop,0.38560605,0.09750222,0.18742514,0.0075601493,1557.563930953823,810411.2323883275,2102.245909249017,502723.76662612596,3355.7797080592104,4666148.945208732,0.04384985902255639,0.001680221624469816,-2.7985411e-06,0.02211174,0.0001725026,0.014262011,92.28515625,-156.10033,124.42151,20.564026,22.029282,8.57318,12.552789,2.4770112,4.89256,-2.9247227,6.030043,-0.07311326,4.812946,-2.346477,2.2786367,-4.19892,-1.9498351,-4.567107,-1.2482836,-3.1619713,-0.45475855,8669.478,1537.4899,276.7676,170.42566,150.98526,174.08415,82.947395,88.02826,128.49329,71.93336,76.43948,75.65486,89.324936,46.595997,49.470673,56.624992,48.291008,56.773952,59.86146,49.86798
TRPJRSO128F425EA31,0mB7oedz34QA0GSHhF8H2F,Pop,0.3381024,0.081575945,0.23052731,0.004421171,3048.7759345647473,639972.2951879269,3059.915905550494,105331.60837320396,7091.142835115132,1724956.0476340086,0.13698308270676693,0.004144247353626178,-1.8047747e-05,0.029683497,1.1141929e-05,0.012955953,129.19921875,-42.731804,64.89729,17.56251,25.212929,20.146591,-0.82898563,1.7236283,3.2406368,-8.122586,9.270451,-10.744664,4.1115375,-3.1702116,-2.165354,-1.1969045,6.4279666,3.9859595,5.4751186,1.930684,4.6586604,1470.1431,496.47147,510.63452,242.8689,227.53697,207.57349,126.63096,143.32434,184.58159,115.82535,80.61317,99.17489,95.54122,121.2903,101.14453,132.35155,103.38431,87.47417,83.275055,99.63182
TRQMRSO128F92FBA46,0aSbW9hhWqOtV22NHIdIBL,Pop,0.36050135,0.08045294,0.12309063,0.0015565291,2297.2894644633607,275233.4160786735,2427.9030939524605,107212.18556400778,4781.585372121711,1149821.8095203517,0.11174665178571429,0.0021217179221574263,-5.79968e-06,0.0073029306,-7.2006376e-05,0.0046471865,123.046875,-94.87149,92.756775,-3.089147,28.175745,-1.8688422,2.859419,6.213333,3.59002,-4.0762763,4.188033,-7.583799,2.7896159,-9.079654,1.4812737,-3.2023723,-0.62775546,2.6191278,-0.0626155,-5.534911,2.045428,1820.6956,430.72574,348.09445,296.90695,173.87906,118.416504,144.04672,70.75834,58.97187,86.01618,44.013664,43.065857,58.11581,48.01203,59.21577,48.12318,68.650116,42.565556,63.706795,65.26861
TRQZNTC128F934BC26,6qvIa4uJlQds55w9b0xwID,Pop,0.41809082,0.07753165,0.05124537,0.0011852756,3196.6795716490874,285373.5936464446,2529.7619789448704,89441.18082789399,6062.001439144737,1139515.853387167,0.214601445018797,0.0019414034967499578,1.9679872e-07,0.0009045427,1.2528316e-06,0.0022441272,92.28515625,-140.8247,46.60531,-35.483295,6.3795185,-20.148548,-3.9064798,-17.930819,-7.6359735,-13.430187,-6.7280087,-16.783691,-10.418273,-12.599889,-4.965454,-12.206196,-6.5453367,-12.314279,-1.8282026,-9.170619,-1.8185472,2071.2368,508.58658,367.14197,174.0309,108.68699,92.6001,81.88757,95.889275,76.990295,56.434044,67.653786,61.58636,50.80271,74.25019,30.634169,47.195652,53.42062,63.19178,53.921352,40.390537
TRRAGSR128F146E523,23ewztfwfSuULU946Dn96d,Pop,0.5921232,0.06991443,0.22265013,0.005204607,2798.010708465135,582663.0057569003,2951.857448785334,43421.912246515116,6547.227076480263,1088026.335635674,0.08402108787593984,0.004047682855577937,2.62979e-05,0.03318672,-1.1535895e-05,0.012497179,69.83741554054055,-76.646416,58.323586,24.847727,31.71952,-0.64385265,8.353431,5.0238485,8.503599,-1.9333992,18.875977,3.9483643,4.127106,-2.497911,3.38125,0.39274034,4.9819303,-0.89386445,3.5490077,-0.5930232,8.834397,1792.9921,529.883,507.63397,276.79236,227.18773,152.9328,142.90778,110.57587,94.240105,71.04796,57.12701,78.23445,54.851917,45.52816,57.478355,63.58758,59.370094,62.767704,67.29996,67.90301
TRRGEQO128F92F0F49,0MTW6Puv9CX2fYwC6oL5NF,Pop,0.6073504,0.053599365,0.3083885,0.0029880009,3512.8188870006647,210462.29528759848,2747.3538034732123,20419.40971367977,6759.563887746711,367244.9889209462,0.22946281719924813,0.003865388136693396,1.5182322e-05,0.03829696,-0.00028679546,0.023391569,92.28515625,69.487595,45.39516,-13.126774,19.098625,-5.27104,13.915271,0.07405641,15.014762,3.893026,8.94897,1.994938,6.9090314,1.0118704,5.246035,-1.7829977,4.6572046,-3.7982688,3.4355588,0.096653014,0.94670355,553.90704,203.37793,179.60345,202.6181,58.26158,58.10261,79.40515,51.14906,56.976837,57.460598,32.98958,40.160847,32.696304,25.132181,24.489422,20.132809,24.506536,19.292128,25.1448,22.638113
TRRHAYO128F4259DE8,1Ac4rgPRYr3NdPIpD6I0sG,Pop,0.4666673,0.075176544,0.29059398,0.005865289,2434.4913548309087,518649.03851116454,2742.2600273028106,149183.3373629192,5839.8694490131575,2246731.4652062515,0.0720453477443609,0.0015401964480371887,-0.00011317286,0.0695103,-0.0023935393,0.005398588,135.99917763157896,-42.974586,80.08577,25.99294,46.15633,10.0689745,22.271168,-6.179361,14.230832,-4.7349634,11.999827,-12.127008,3.7977884,-6.6954045,4.4710903,-5.7842593,2.7525132,-0.77867347,7.303218,2.956292,1.8422529,1268.5359,607.8036,245.6965,95.93524,65.40764,39.61824,34.47665,44.453217,28.01334,37.330784,28.072496,37.278465,23.313402,21.070456,25.319838,35.13013,36.2364,29.1197,28.59604,28.794281
